"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13733.7469940774","14389.2000690362","15105.7425428238","15801.0034916839","17000.1716116833","18931.5409243667","20473.9403255253","22632.0933592072","25092.3392282376","27041.3474221597","30209.4656208159","32576.9245748656","35222.028724352","36285.1087003511","38734.4439399148","40466.2343515711","44232.1017485574","46784.0861335365","44169.0943411644","41469.8376556247","43202.9556944365","45116.9884078781","46283.7289661063","47797.1496727706","51238.8003290093","69214.4219991568","71410.3692705502","78168.9677375394","84918.3383814459","90940.6347639116","97066.70605002","114120.544516392","133822.758723223","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7592.10674793637","8511.71870810746","8783.61148698134","8802.69604993038","8804.04960687509","9081.98988811383","9707.28431469834","9866.72525519433","10027.8886773796","10209.8370758057","10871.1334112609","11188.9894957092","12162.4185723888","13349.5052804034","14073.0756527963","14738.1522385547","15707.8585182705","17196.2896119001","17330.673031346","17379.40321201","18348.5152746936","18981.2307962315","16757.1920745737","15939.6805287849","15704.9164160443","13828.4385744264","14661.8394415995","15163.292311303","14926.3067104701","13423.5763123467","14180.3533093139","15042.3741124724","16591.2176305427","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2681.84770574612","3530.27691955155","4486.52167818836","4535.14436825182","4570.22853838275","5001.94127565896","5977.81603318942","7896.67428747438","9112.65758624776","10538.535399507","10622.1277022804","9590.30547395891","6008.4055486226","9194.7984835556","9359.55895405385","10120.1625074583","10680.0618942476","11555.7441656576","11597.8340136545","12098.9031111676","12825.6374233096","14312.8922718632","14585.9393415069","13097.8544982744","9285.69508851384","9025.56885657337","10118.6581530544","11938.0220253228","12139.1567751107","10464.5116333559","12476.3625169213","13981.6566053747","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23938.4742039384","24767.0742830061","26868.1114985746","28720.9129684186","29557.5418268846","29782.8738104215","31885.4510734264","32607.1058796568","32701.0489474892","35617.2135979676","37322.7399272793","39700.0817099125","41472.8449350184","43728.1140564123","41862.9599253906","39768.4169599139","40936.867830513","42004.4476110597","44409.6689530904","45996.9687476901","49201.0640964553","53480.3971946764","55638.4920591796","57197.7676247173","60523.8179440827","55631.17260539","61481.3794980574","71840.125447708","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20491.7327173973","21538.2990679159","22169.0261530917","22819.2383581885","23319.9667736209","25693.171124764","25743.2134119292","26044.7434929454","24657.9263291346","26057.1190383102","25625.0390437377","26327.4006555901","28169.5922258141","27994.9010716685","27908.5020491796","29294.2191691098","31161.7241769623","32322.6935237199","34740.4016861586","34740.3109095722","35864.2730015837","38208.3562401672","39448.1391458162","40231.9052581114","41513.4515105228","41204.4777075001","46126.6423137421","52133.609324755","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18624.951803873","19537.5021861772","20135.7651413489","20424.7686055001","21305.301345995","22379.6420625674","23050.9144759221","23871.4157126871","25020.9088809827","25602.3894720393","27075.8505542609","28042.0126482002","28736.5771073504","29198.5394059981","29555.5564671494","30130.6444569128","32453.3865046094","34148.9640009724","35523.2713104342","34601.9100285776","35152.3946399126","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43036.2437770367","46470.0373265754","44202.235576921","49912.83903304","55442.07842941","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4816.16037729999","5176.99626281912","5348.16945720392","5930.86467233752","6079.21195514709","6288.77232291112","6337.23141783874","6317.9669970563","6187.57907348792","6292.39528832809","6451.89964905602","6652.3705724719","6857.45287332741","7214.2146564558","7469.31422590374","7735.11423215028","8165.91973264516","8470.29026743318","8530.6090087306","8178.96334762807","8122.35000451553","8396.88131746746","8411.76391892092","8663.09954804046","8761.68464672396","9011.58696993683","9423.47127562932","9846.04140747926","10064.7663836261","10117.5641663477","9024.00660330349","9610.98933709822","10826.0628323753","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4492.03772557962","4479.53189187064","4967.40899443985","5041.02981123397","5148.94000743949","5357.43677654408","5387.53791149129","5512.26667303254","5610.95578561884","5756.49302801415","6008.92397355985","6333.8944819562","6659.91016756894","6915.90387016512","7520.00493437572","8171.8364419497","8510.71097304898","8874.17031277919","9464.33970263345","9785.72110570735","9912.17240787013","10133.7715158402","10245.2751214976","10195.4875963829","9285.87606712926","9014.75990026486","8784.49630736781","9282.60808622535","9044.50802692931","9405.42015951739","9523.5481711861","9115.01951145213","9871.84722608729","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19912.5166053416","21227.6750541886","21825.7988198436","22168.5602881844","22823.4417107537","23859.0660539005","25000.533923594","25620.0681023794","25509.899595486","25735.9710911517","27287.2701912718","27942.346651133","28623.5884479367","29392.2489916186","30830.6584466434","32169.867493646","33634.6317066787","35015.9865745127","35273.791152156","33547.2834245767","35335.3735103814","36214.4397740241","37605.9742614539","39402.0250988025","39555.4120089198","40898.80697396","40596.9686628994","41444.2157443914","42141.9352987759","42678.1511448355","42381.3857773499","44291.9852770528","46850.08685366","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8261.67422251717","7553.62738410186","7321.91690046678","6830.1615984879","6185.74292187456","5918.37435277201","6149.4130655255","6462.95286256456","6523.29827879419","6859.03758799795","7725.00252316715","8980.6743848737","10014.0506907311","11123.8901303103","12432.3662342781","13941.5008824226","15742.0640268931","17406.1611162386","17985.3857377433","17958.3126584811","19227.1844016305","20779.4442514491","22021.2814880974","24480.5409878731","24689.8155192184","23178.2224017078","23760.0010028981","24789.3013673466","25997.2860859748","29767.6280009312","30164.6035184117","34233.4732249708","36619.5688841463","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1708.98730447745","1735.54907960673","1708.23755694137","1704.03050080194","1735.53045899454","1798.74762302391","1856.70169082867","1847.60912233132","1878.67312767912","1895.22803268668","1893.76401958206","1949.66935022152","1931.39492994092","1967.99418440774","2061.41530986453","2185.60266227904","2328.56070406947","2480.65158815105","2459.72774223816","2482.75098555866","2639.63477419107","2758.24150950404","2857.85191593147","3119.87736731363","3375.58456757834","3696.9360748719","3936.68976219253","4198.5533558741","4433.97532289365","4710.50373969069","4813.92013999517","5360.36190289931","5902.07527510638","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2543.52892502524","2381.3926588589","2074.54438929609","1794.88882412812","1465.53184936277","1401.05123126381","1505.33293214919","1658.75256091845","1686.93674613594","1747.0926189179","1861.62166064397","1985.93021882352","1998.10710417551","2158.04198301859","2343.15793959721","2385.33801435189","2508.12887354534","2769.43336234714","3030.75290303644","3100.55697556474","3085.99019065215","3297.36683733652","3617.40110358208","4041.22021658751","4279.16679979308","4211.34227261594","4676.33388651462","5040.42958650705","4869.58849242256","5414.32715295984","5294.01574693325","5802.3889721604","6413.38903122973","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098.75562619026","704.571878995782","770.084071864075","810.894495795311","839.243574976634","870.339453018382","975.521042596633","1077.41477030367","1170.27623936242","1244.16095990144","1352.3092662483","1505.28401137868","1727.63736895055","1938.93146780636","2156.77017337614","2306.6936513814","2288.71825639734","2418.83605457979","2605.48954375604","2855.49116488454","3025.42145877489","3158.5308202952","3354.61083311422","3631.12852542804","3873.63603175107","4228.76096150781","4620.9633915234","4504.24716032806","4668.23777959985","5202.66300463091","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1207.83390716145","1224.42742729222","1242.4127455175","1263.58707483781","1293.66800495467","1301.06754907112","1325.37006709373","1346.69849275075","1425.84038380372","1399.4845320966","1494.32754771408","1477.16951666742","1525.51678343516","1554.8299807865","1539.18351464766","1633.12828478103","1650.42587553208","1697.05045624577","1661.36998613898","1653.16289288963","1623.66710433867","1657.8170061408","1747.77821689118","1824.71269742277","1811.68967372616","1980.66873604375","1960.61347292039","1970.82588122744","2088.45892825737","2046.81068022741","2003.32340083811","2215.72978938238","2365.50992341051","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8937.57239422786","9088.54967975094","9607.6602864118","10365.7604759423","11001.3630230735","11683.9655117371","12433.2349034428","13337.7081303816","13247.9891424048","13683.1938114842","15183.0774044557","16154.1961290542","16530.4195483766","16135.3804727206","17175.5380343734","19377.8955472631","20539.6327147248","21157.7731960599","23902.3700297248","23178.7625597197","23409.7161827782","24191.5690121396","23139.1155490637","24274.2687053297","26392.9164600751","26476.6632049441","27808.3653665483","29161.9395849864","30300.7314090221","31944.4932316066","26883.5777173354","26419.4246602412","30747.9877284662","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8355.3327739747","9474.64259647045","10184.8556645893","11030.7119484601","12187.2549659273","13502.5827420794","14694.0962445008","15721.7056576921","14974.6595747118","16807.1294764195","18538.8355325592","19724.4259457229","21396.8377455369","22095.870826347","23773.8286536781","25186.8675668092","26884.2673283358","29064.9180846867","29946.0774891302","29508.3815060615","31736.6284370925","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","43044.2917633371","43865.0416366745","45142.7634505403","48594.5826609567","51666.3759357296","",
